Date,Close,High,Low,Open,Volume,SMA_7,SMA_30,Pct_Change,Volatility,RSI,Target_Next_Close,Target_Direction
2020-10-23,12931.5390625,13015.9619140625,12752.6474609375,12971.548828125,28974975003,12174.421875,11230.283203125,-0.0026494544392426933,709.3084453581497,86.73668555485742,13108.0625,1
2020-10-24,13108.0625,13145.06640625,12885.7470703125,12931.57421875,24542317940,12424.416294642857,11308.549739583334,0.0136506131750318,681.4856710428946,86.44119733830534,13031.173828125,0
2020-10-25,13031.173828125,13329.18359375,12910.0615234375,13108.0634765625,24406920575,12645.532645089286,11386.498307291668,-0.0058657541398662305,566.6944818281901,83.27451255834069,13075.248046875,1
2020-10-26,13075.248046875,13225.2978515625,12822.3828125,13031.201171875,29461458313,12835.99135044643,11463.982454427083,0.003382214014740148,416.5903921037873,82.36899222742538,13654.21875,1
2020-10-27,13654.21875,13759.6689453125,13060.837890625,13075.2421875,33749878156,13084.260463169643,11559.947428385416,0.04427990207523247,268.80930819949447,89.83046646248118,13271.28515625,0
2020-10-28,13271.28515625,13837.6953125,12932.2509765625,13654.21484375,35867318895,13148.202706473214,11645.335188802082,-0.02804507535445777,249.0017992717506,78.98994687377318,13437.8828125,1
2020-10-29,13437.8828125,13612.0478515625,12980.0595703125,13271.298828125,56499499598,13215.63002232143,11731.776595052082,0.012553242153156674,255.23306363657818,79.63585729644171,13546.5224609375,1
2020-10-30,13546.5224609375,13651.5166015625,13136.1982421875,13437.8740234375,30581485201,13303.484793526786,11823.844303385416,0.00808458072996765,246.85232000668597,84.61831904445637,13780.9951171875,1
2020-10-31,13780.9951171875,14028.2138671875,13457.5302734375,13546.5322265625,30306464719,13399.61802455357,11929.229069010416,0.01730869726353168,285.99284868619054,85.51335155776523,13737.109375,0
2020-11-01,13737.109375,13862.033203125,13628.3779296875,13780.9951171875,24453857900,13500.46595982143,12034.600227864583,-0.003184511845067406,257.4582815420755,83.8414001105054,13550.4892578125,0
2020-11-02,13550.4892578125,13808.3232421875,13243.16015625,13737.0322265625,30771455468,13568.35756138393,12134.638899739582,-0.013585108198026608,176.6049123136803,77.7556121835695,13950.30078125,1
2020-11-03,13950.30078125,13984.9814453125,13325.44140625,13550.451171875,29869951617,13610.654994419643,12243.996158854166,0.02950532012761009,228.44428201830846,79.1957334702953,14133.70703125,1
2020-11-04,14133.70703125,14218.7666015625,13580.4716796875,13950.48828125,35116364962,13733.858119419643,12355.341731770834,0.013147117963686394,246.73846343375791,73.73754425602456,15579.8486328125,1
2020-11-05,15579.8486328125,15706.404296875,14102.0888671875,14133.7333984375,40856321439,14039.853236607143,12521.189811197917,0.10231863433740651,710.6250449496375,82.1652993940163,15565.880859375,0
2020-11-06,15565.880859375,15903.4375,15226.83984375,15579.7294921875,39837841971,14328.3330078125,12684.42021484375,-0.0008965281862933772,869.1728567554821,82.57958281762836,14833.75390625,0
2020-11-07,14833.75390625,15737.095703125,14423.203125,15565.880859375,35024953706,14478.727120535714,12815.022493489583,-0.0470340843373509,849.5402210994149,68.76348244240377,15479.5673828125,1
2020-11-08,15479.5673828125,15637.3203125,14744.1103515625,14833.75390625,26632075029,14727.649693080357,12962.192805989584,0.04353675277640923,851.2988844347375,73.69048476220551,15332.3154296875,0
2020-11-09,15332.3154296875,15785.13671875,14865.529296875,15479.595703125,34149115566,14982.1962890625,13096.724609375,-0.009512665921690977,692.1722954851356,71.4117026904089,15290.90234375,0
2020-11-10,15290.90234375,15450.3291015625,15124.9599609375,15332.3505859375,25574938143,15173.71079799107,13226.9486328125,-0.0027010327388199418,524.1439622643495,67.28982915301125,15701.33984375,1
2020-11-11,15701.33984375,15916.2607421875,15290.0068359375,15290.9091796875,29772374934,15397.65834263393,13365.1478515625,0.02684194109497806,286.9606288038365,75.52264279443017,16276.34375,1
2020-11-12,16276.34375,16305.00390625,15534.771484375,15701.298828125,34175758344,15497.157645089286,13526.829329427082,0.03662132734990031,440.3923212810705,77.45661856835608,16317.80859375,1
2020-11-13,16317.80859375,16463.177734375,15992.15234375,16276.4404296875,31599492172,15604.575892857143,13689.772721354168,0.002547552717421464,540.3157594625173,77.15979350955092,16068.138671875,0
2020-11-14,16068.138671875,16317.80859375,15749.193359375,16317.80859375,27481710135,15780.916573660714,13842.1990234375,-0.015300456580341737,438.69092853079485,72.34841711256277,15955.587890625,0
2020-11-15,15955.587890625,16123.1103515625,15793.5341796875,16068.1396484375,23653867583,15848.919503348214,13996.6478515625,-0.007004593596581565,420.7188946065722,71.39043143151136,16716.111328125,1
2020-11-16,16716.111328125,16816.181640625,15880.7060546875,15955.5771484375,31526766675,16046.60463169643,14175.248177083333,0.04766502135260464,460.7263019625237,77.48134774703776,17645.40625,1
2020-11-17,17645.40625,17782.919921875,16564.544921875,16685.69140625,39006849170,16382.962332589286,14380.649739583334,0.05559276937282975,641.1886745144478,79.37721777812561,17804.005859375,1
2020-11-18,17804.005859375,18393.94921875,17352.90625,17645.19140625,49064800278,16683.343191964286,14582.715364583333,0.008988152900985202,751.652885416497,79.29555099443425,17817.08984375,1
2020-11-19,17817.08984375,18119.546875,17382.5546875,17803.861328125,36985055355,16903.449776785714,14779.407194010417,0.0007348899162549216,833.7162711651875,73.15408403745914,18621.314453125,1
2020-11-20,18621.314453125,18773.2265625,17765.794921875,17817.083984375,36992873940,17232.522042410714,14972.661360677082,0.045137820846602006,1001.7119083312123,77.17651771757707,18642.232421875,1
2020-11-21,18642.232421875,18936.62109375,18444.359375,18621.31640625,39650210707,17600.24972098214,15161.872721354166,0.0011233347035009,975.1486796921358,88.78090235349524,18370.001953125,0
2020-11-22,18370.001953125,18688.96875,17671.384765625,18642.232421875,41280434226,17945.166015625,15343.154817708333,-0.014602889964538845,678.2729164965007,81.85636696819556,18364.12109375,0
2020-11-23,18364.12109375,18711.42578125,18000.796875,18370.017578125,42741112308,18180.59598214286,15518.356770833334,-0.000320133845930215,415.78879738693263,84.4892099885731,19107.46484375,1
2020-11-24,19107.46484375,19348.271484375,18128.65625,18365.015625,51469565009,18389.461495535714,15720.8998046875,0.040478046632625775,466.2914257962465,87.43763842162942,18732.12109375,0
2020-11-25,18732.12109375,19390.96484375,18581.146484375,19104.41015625,43710357371,18522.049386160714,15909.462239583334,-0.01964382784787766,399.2005802809536,79.9358132457138,17150.623046875,0
2020-11-26,17150.623046875,18866.28515625,16351.03515625,18729.83984375,61396835737,18426.83984375,16026.009049479168,-0.08442706722639481,615.9754958151315,57.203271049844275,17108.40234375,0
2020-11-27,17108.40234375,17445.0234375,16526.423828125,17153.9140625,38886494645,18210.709542410714,16153.912955729167,-0.0024617591448197196,779.9600188774417,56.512966593339264,17717.4140625,1
2020-11-28,17717.4140625,17853.939453125,16910.65234375,17112.93359375,32601040734,18078.592633928572,16296.563997395833,0.03559722915754793,772.9780159373698,62.82739182994294,18177.484375,1
2020-11-29,18177.484375,18283.62890625,17559.1171875,17719.634765625,31133957704,18051.09012276786,16450.92939453125,0.02596712538731971,764.2573243604356,66.39474934982246,19625.8359375,1
2020-11-30,19625.8359375,19749.263671875,18178.322265625,18178.322265625,47728480399,18231.335100446428,16645.757421875,0.07967832801396635,971.1637156358141,69.49153562443004,18802.998046875,0
2020-12-01,18802.998046875,19845.974609375,18321.921875,19633.76953125,49633658712,18187.83984375,16814.620377604166,-0.04192625951044282,931.388400108315,57.86662362735888,19201.091796875,1
2020-12-02,19201.091796875,19308.330078125,18347.71875,18801.744140625,37387697139,18254.83565848214,17002.973795572918,0.021171823185194727,991.9613969477053,59.19485207161441,19445.3984375,1
2020-12-03,19445.3984375,19566.19140625,18925.78515625,19205.92578125,31930317405,18582.660714285714,17186.143717447918,0.012723580680175761,944.2628383090517,60.40009919897328,18699.765625,0
2020-12-04,18699.765625,19511.404296875,18697.193359375,19446.966796875,33872388058,18809.99832589286,17338.345670572915,-0.038344949058079725,686.5727609327471,50.50485067395121,19154.23046875,1
2020-12-05,19154.23046875,19160.44921875,18590.193359375,18698.384765625,27242455064,19015.2578125,17457.491731770835,0.024303237423597412,492.9719623527626,53.12068832925445,19345.12109375,1
2020-12-06,19345.12109375,19390.5,18897.89453125,19154.1796875,25293775714,19182.063058035714,17583.46640625,0.009965977245154134,334.24184262408016,56.002988622888836,19191.630859375,0
2020-12-07,19191.630859375,19411.828125,18931.142578125,19343.12890625,26896357742,19120.033761160714,17728.728971354165,-0.007934312410408761,272.80316308748996,55.00335024951506,18321.14453125,0
2020-12-08,18321.14453125,19283.478515625,18269.9453125,19191.529296875,31692288756,19051.19754464286,17823.448209635415,-0.0453576006387062,398.1358183975386,45.31768203186241,18553.916015625,1
2020-12-09,18553.916015625,18626.29296875,17935.546875,18320.884765625,34420373071,18958.74386160714,17930.834895833334,0.012705073309037251,431.2886943120768,48.9205092244339,18264.9921875,0
2020-12-10,18264.9921875,18553.298828125,17957.064453125,18553.298828125,25547132265,18790.114397321428,18029.971223958335,-0.015572121156616547,439.9748217342481,58.003739849031305,18058.904296875,0
2020-12-11,18058.904296875,18268.453125,17619.533203125,18263.9296875,27919640985,18698.56277901786,18108.556705729166,-0.011283218109780502,521.1046729780518,56.66979605094546,18803.65625,1
2020-12-12,18803.65625,18919.55078125,18046.041015625,18051.3203125,21752580802,18648.48074776786,18192.800455729168,0.041240151721379625,485.6532724752887,57.47981151858373,19142.3828125,1
2020-12-13,19142.3828125,19381.53515625,18734.33203125,18806.765625,25450468637,18619.518136160714,18286.9529296875,0.018013866983980886,441.1942607277347,56.7571656090159,19246.64453125,1
2020-12-14,19246.64453125,19305.099609375,19012.708984375,19144.4921875,22473997681,18627.37723214286,18392.903125,0.005446642655266398,453.4049778841898,46.728698273108016,19417.076171875,1
2020-12-15,19417.076171875,19525.0078125,19079.841796875,19246.919921875,26741982541,18783.938895089286,18508.286067708334,0.008855135259981495,515.0601117033234,55.96966636034298,21310.59765625,1
2020-12-16,21310.59765625,21458.908203125,19298.31640625,19418.818359375,44409011479,19177.750558035714,18661.435611979166,0.09751836309514528,1067.4894301718507,65.8878288833991,22805.162109375,1
2020-12-17,22805.162109375,23642.66015625,21234.67578125,21308.3515625,71378606374,19826.346261160714,18833.427473958334,0.07013245133867341,1644.0526207207631,71.29396106280225,23137.9609375,1
2020-12-18,23137.9609375,23238.6015625,22399.8125,22806.796875,40387896275,20551.92578125,19011.2259765625,0.014593135822884129,1842.7848176880468,79.68227180103455,23869.83203125,1
2020-12-19,23869.83203125,24085.85546875,22826.47265625,23132.865234375,38487546580,21275.665178571428,19212.984049479168,0.03163075154837203,2027.3381492758347,80.40919615741926,23477.294921875,0
2020-12-20,23477.294921875,24209.66015625,23147.7109375,23861.765625,37844228422,21894.938337053572,19374.850065104165,-0.01644490454985592,1926.6717843882757,75.97144663429964,22803.08203125,0
2020-12-21,22803.08203125,24059.982421875,22159.3671875,23474.455078125,45852713981,22403.000837053572,19513.545052083333,-0.028717656479103182,1542.5496938864335,71.30411539086363,23783.029296875,1
2020-12-22,23783.029296875,23789.90234375,22430.60546875,22794.0390625,44171632681,23026.708426339286,19693.979296875,0.042974334095805755,870.0969001517273,81.80911516610783,23241.345703125,0
2020-12-23,23241.345703125,24024.490234375,22802.646484375,23781.974609375,51146161904,23302.52957589286,19856.553450520834,-0.022776055438033516,430.2912838035822,76.35069079372106,23735.94921875,1
2020-12-24,23735.94921875,23768.337890625,22777.59765625,23240.203125,41080759713,23435.499162946428,20010.836263020832,0.021281190940612982,393.1953174525424,80.0602034684066,24664.791015625,1
2020-12-25,24664.791015625,24710.1015625,23463.673828125,23733.5703125,42068395846,23653.617745535714,20208.591927083333,0.03913227940938091,579.8296872019683,83.62543122732018,26437.037109375,1
2020-12-26,26437.037109375,26718.0703125,24522.689453125,24677.015625,48332647295,24020.361328125,20518.1390625,0.07185327832809496,1209.433996202351,85.17606614336114,26272.294921875,0
2020-12-27,26272.294921875,28288.83984375,25922.76953125,26439.373046875,66479895605,24419.647042410714,20823.6021484375,-0.0062314920850786715,1439.7143098924057,83.39142010962915,27084.80859375,1
2020-12-28,27084.80859375,27389.111328125,26207.640625,26280.822265625,49056742893,25031.322265625,21135.8486328125,0.03092663485588698,1544.2064506417832,84.42467084540542,27362.4375,1
2020-12-29,27362.4375,27370.720703125,25987.298828125,27081.810546875,45265946774,25542.66629464286,21442.013736979166,0.010250355112868093,1650.9086014091904,84.56996099600987,28840.953125,1
2020-12-30,28840.953125,28937.740234375,27360.08984375,27360.08984375,51287442704,26342.610212053572,21749.184309895834,0.054034499850387885,1705.6886641758233,83.99185086102347,29001.720703125,1
2020-12-31,29001.720703125,29244.876953125,28201.9921875,28841.57421875,46754964848,27094.86328125,22089.141731770833,0.005574281038085438,1514.9937966591892,81.80034760853746,29374.15234375,1
2021-01-01,29374.15234375,29600.626953125,28803.5859375,28994.009765625,40730301359,27767.62918526786,22428.24375,0.012841708408869223,1284.0591177008682,81.87408134148401,32127.267578125,1
2021-01-02,32127.267578125,33155.1171875,29091.181640625,29376.455078125,67865420765,28580.51925223214,22850.972721354166,0.09372577639540935,1936.6331060100583,84.9779078119625,32782.0234375,1
2021-01-03,32782.0234375,34608.55859375,32052.31640625,32129.408203125,78665235202,29510.48046875,23320.381315104165,0.020380066800975483,2189.9097977520996,88.55761643110527,31971.9140625,0
2021-01-04,31971.9140625,33440.21875,28722.755859375,32810.94921875,81163475344,30208.63839285714,23747.637434895834,-0.024712000360334718,2063.04909523354,87.5713219666375,33992.4296875,1
2021-01-05,33992.4296875,34437.58984375,30221.1875,31977.041015625,67547324782,31155.780133928572,24235.8810546875,0.06319658000613337,2060.489590332798,88.5479440336453,36824.36328125,1
2021-01-06,36824.36328125,36879.69921875,33514.03515625,34013.61328125,75289433811,32296.26729910714,24823.638802083333,0.08331071417326141,2681.515060262593,93.72388404367645,39371.04296875,1
2021-01-07,39371.04296875,40180.3671875,36491.19140625,36833.875,84762141031,33777.59905133928,25525.302083333332,0.0691574669750421,3341.1860491938382,94.45628192677091,40797.609375,1
2021-01-08,40797.609375,41946.73828125,36838.63671875,39381.765625,88107519480,35409.521484375,26266.758528645834,0.0362338992996023,3610.843658056761,94.60887374948032,40254.546875,0
2021-01-09,40254.546875,41436.3515625,38980.875,40788.640625,61984162837,36570.56138392857,26999.743684895835,-0.013311135341493308,3685.4248133648493,90.99339209626616,38356.44140625,0
2021-01-10,38356.44140625,41420.19140625,35984.62890625,40254.21875,79980747690,37366.90680803572,27676.328255208333,-0.047152573214749416,3313.893022084313,82.50750731028181,35566.65625,0
2021-01-11,35566.65625,38346.53125,30549.599609375,38346.53125,123320567399,37880.44140625,28235.094921875,-0.07273315912449108,2522.573178102655,70.62307657677252,33922.9609375,0
2021-01-12,33922.9609375,36568.52734375,32697.9765625,35516.359375,74773277909,37870.517299107145,28727.780859375,-0.046214502171538774,2540.4914141880736,64.95784713105775,37316.359375,1
2021-01-13,37316.359375,37599.9609375,32584.66796875,33915.12109375,69364315979,37940.802455357145,29330.1046875,0.10003249550509552,2513.385913690546,67.7719312615697,39187.328125,1
2021-01-14,39187.328125,39966.40625,36868.5625,37325.109375,63615990033,37914.55747767857,29989.1130859375,0.050138030111625875,2496.867011335848,69.92869962549554,36825.3671875,0
2021-01-15,36825.3671875,39577.7109375,34659.58984375,39156.70703125,67760757881,37347.09430803572,30506.2720703125,-0.06027358971670127,2161.261797231971,63.5257013789116,36178.140625,0
2021-01-16,36178.140625,37864.3671875,35633.5546875,36821.6484375,57706187875,36764.75055803572,30952.038020833334,-0.017575563040677422,1759.0536242931657,57.96200849051802,35791.27734375,0
2021-01-17,35791.27734375,36722.3515625,34069.3203125,36163.6484375,52359854336,36398.298549107145,31373.815234375,-0.010693288117263444,1635.0218519203245,55.97765149851569,36630.07421875,1
2021-01-18,36630.07421875,37299.28515625,34883.84375,35792.23828125,49511702429,36550.21540178572,31799.156640625,0.023435790428599335,1593.7544077858838,59.24254315590536,36069.8046875,0
2021-01-19,36069.8046875,37755.890625,36069.8046875,36642.234375,57244195486,36856.90736607143,32218.906966145834,-0.015295342507474663,1148.2034794706326,54.37538997812174,35547.75,0
2021-01-20,35547.75,36378.328125,33570.4765625,36050.11328125,66834573161,36604.24888392857,32643.729231770834,-0.014473454791977813,1222.4408698753982,47.02135552098229,30825.69921875,0
2021-01-21,30825.69921875,35552.6796875,30250.75,35549.3984375,75643067688,35409.73046875,32878.48489583333,-0.1328368400602007,2069.5163782844984,31.899143282203866,33005.76171875,1
2021-01-22,33005.76171875,33811.8515625,28953.373046875,30817.625,77207272511,34864.072544642855,33203.9654296875,0.07072224005462169,2136.516973972814,34.00576516764289,32067.642578125,0
2021-01-23,32067.642578125,33360.9765625,31493.16015625,32985.7578125,48354737975,34276.85853794643,33481.68854166667,-0.02842289017956734,2275.512114178771,33.46304269488695,32289.37890625,1
2021-01-24,32289.37890625,32944.0078125,31106.685546875,32064.376953125,48643830599,33776.58733258928,33735.841471354164,0.006914643868341619,2272.019817450117,36.85473505888661,32366.392578125,1
2021-01-25,32366.392578125,34802.7421875,32087.787109375,32285.798828125,59897054838,33167.489955357145,33933.486653645836,0.0023851084933719235,1924.478666924558,42.14243370173191,32569.849609375,1
2021-01-26,32569.849609375,32794.55078125,31030.265625,32358.61328125,60255421470,32667.49637276786,34143.40514322917,0.006286058316783416,1437.9091844877473,46.42487617757605,30432.546875,0
2021-01-27,30432.546875,32564.029296875,29367.138671875,32564.029296875,62576762015,31936.753069196428,34254.996419270836,-0.06562212475675022,945.7567347009214,30.518852844298607,33466.09765625,1
2021-01-28,33466.09765625,33858.3125,30023.20703125,30441.041015625,76517157706,32313.95284598214,34458.4517578125,0.09968113394222766,955.2688376839892,34.808578767908315,34316.38671875,1
2021-01-29,34316.38671875,38406.26171875,32064.814453125,34318.671875,117894572511,32501.184988839286,34640.9662109375,0.02540747568580648,1208.3723270468902,42.756479988884905,34269.5234375,0
2021-01-30,34269.5234375,34834.70703125,32940.1875,34295.93359375,65141828798,32815.73939732143,34816.55963541667,-0.0013656239986477026,1354.4637684640638,44.291876620066084,33114.359375,0
2021-01-31,33114.359375,34288.33203125,32270.17578125,34270.87890625,52754542671,32933.59375,34941.233203125,-0.03370820328466961,1336.80736494842,42.34585912577015,33537.17578125,1
2021-02-01,33537.17578125,34638.21484375,32384.228515625,33114.578125,61400400660,33100.84849330357,34988.230143229164,0.012768370405776608,1327.2213229683227,40.94094155939253,35510.2890625,1
2021-02-02,35510.2890625,35896.8828125,33489.21875,33533.19921875,63088585433,33520.91127232143,35079.17233072917,0.05883361479570781,1573.6037999018592,48.4864533581301,37472.08984375,1
2021-02-03,37472.08984375,37480.1875,35443.984375,35510.8203125,61166818159,34526.560267857145,35262.5115234375,0.055245981743407446,1519.4232267274479,54.8293605862314,36926.06640625,0
2021-02-04,36926.06640625,38592.17578125,36317.5,37475.10546875,68838074392,35020.841517857145,35360.2994140625,-0.014571470120209207,1672.0612394272755,69.36955016133706,38144.30859375,1
2021-02-05,38144.30859375,38225.90625,36658.76171875,36931.546875,58598066402,35567.6875,35404.297591145834,0.032991388091470286,1997.5501263327317,67.37698958491299,39266.01171875,1
2021-02-06,39266.01171875,40846.546875,38138.38671875,38138.38671875,71326033653,36281.47154017857,35400.796549479164,0.029406828078771152,2322.6133824136614,74.04413291098693,38903.44140625,0
2021-02-07,38903.44140625,39621.8359375,37446.15234375,39250.19140625,65500641143,37108.48325892857,35337.6576171875,-0.009233693380855112,2017.5763255334277,71.88650505398334,46196.46484375,1
2021-02-08,46196.46484375,46203.9296875,38076.32421875,38886.828125,101467222687,38916.953125,35535.72154947917,0.18746473766529936,3448.838325355106,80.97312969414142,46481.10546875,1
2021-02-09,46481.10546875,48003.72265625,45166.9609375,46184.9921875,91809846886,40484.212611607145,35806.543684895834,0.006161523959955284,4078.068156264641,81.04206630204202,44918.18359375,0
2021-02-10,44918.18359375,47145.56640625,43881.15234375,46469.76171875,87301089896,41547.94029017857,36118.26126302083,-0.03362488605290981,4132.199543535436,83.17414173857797,47909.33203125,1
2021-02-11,47909.33203125,48463.46875,44187.76171875,44898.7109375,81388911810,43116.978236607145,36584.4736328125,0.0665910372634968,4169.789454090535,83.14139986899286,47504.8515625,0
2021-02-12,47504.8515625,48745.734375,46424.9765625,47877.03515625,76555041196,44454.19866071428,36924.0900390625,-0.008442623839676311,3793.233982088189,80.89427628406379,47105.515625,0
2021-02-13,47105.515625,48047.74609375,46392.28125,47491.203125,70250456155,45574.12779017857,37188.029622395836,-0.008406213773231364,3100.114335859071,79.58012958310019,48717.2890625,1
2021-02-14,48717.2890625,49487.640625,47114.5078125,47114.5078125,71248675228,46976.10602678572,37584.427018229166,0.03421623595697554,1244.1100227367326,85.21534669177547,47945.05859375,0
2021-02-15,47945.05859375,48875.5703125,46347.4765625,48696.53515625,77069903166,47225.90513392857,37976.6576171875,-0.01585126109458379,1237.0051224145932,82.01323781369504,49199.87109375,1
2021-02-16,49199.87109375,50341.1015625,47201.3046875,47944.45703125,77049582886,47614.30022321428,38423.6107421875,0.026171883752032166,1382.4464961855583,81.42016555837174,52149.0078125,1
2021-02-17,52149.0078125,52533.9140625,49072.37890625,49207.27734375,80820545404,48647.275111607145,38940.908528645836,0.05994196027730325,1697.6561336734273,82.22573835138789,51679.796875,0
2021-02-18,51679.796875,52474.10546875,51015.765625,52140.97265625,52054723579,49185.91294642857,39461.2416015625,-0.008997504596578998,1996.3688422187272,82.50403314710776,55888.1328125,1
2021-02-19,55888.1328125,56113.65234375,50937.27734375,51675.98046875,63495496918,50383.52455357143,40139.25436197917,0.08143096900475189,3054.144728910038,84.54078303165277,56099.51953125,1
2021-02-20,56099.51953125,57505.2265625,54626.55859375,55887.3359375,68145460026,51668.38225446428,40981.7150390625,0.0037823185014820293,3325.107542597194,83.97275984713679,57539.9453125,1
2021-02-21,57539.9453125,58330.5703125,55672.609375,56068.56640625,51897585191,52928.76171875,41799.521158854164,0.025676258785917394,3673.881870218023,86.04340398103268,54207.3203125,0
2021-02-22,54207.3203125,57533.390625,48967.56640625,57532.73828125,92052420332,53823.37053571428,42537.510416666664,-0.05791845963531039,2948.999510277046,68.29591945430711,48824.42578125,0
2021-02-23,48824.42578125,54204.9296875,45290.58984375,54204.9296875,106102492824,53769.73549107143,43088.67864583333,-0.09930198541853996,3048.8290979743515,54.340974270090534,49705.33203125,1
2021-02-24,49705.33203125,51290.13671875,47213.5,48835.0859375,63695521388,53420.638950892855,43666.643294270834,0.018042326886684945,3386.534406722674,59.09803196066891,47093.8515625,0
2021-02-25,47093.8515625,51948.96875,47093.8515625,49709.08203125,54506565949,52765.50390625,44150.776692708336,-0.052539242009451814,4139.343461733849,48.4274762561818,46339.76171875,0
2021-02-26,46339.76171875,48370.78515625,44454.84375,47180.46484375,350967941479,51401.450892857145,44681.0171875,-0.016012490351298148,4496.662702787461,47.78320026673275,46188.453125,0
2021-02-27,46188.453125,48253.26953125,45269.02734375,46344.7734375,45910946382,49985.584263392855,45105.095703125,-0.003265200081699504,4328.021129520557,48.238492592406956,45137.76953125,0
2021-02-28,45137.76953125,46716.4296875,43241.6171875,46194.015625,53443887451,48213.84486607143,45465.80846354167,-0.022747754528746222,3078.151901120393,42.97293686895139,49631.2421875,1
2021-03-01,49631.2421875,49784.015625,45115.09375,45159.50390625,53891300112,47560.119419642855,45977.86575520833,0.09955017057586457,1823.270106288869,52.888213673066865,48378.98828125,0
2021-03-02,48378.98828125,50127.51171875,47228.84375,49612.10546875,47530897720,47496.48549107143,46486.68671875,-0.025231161886280384,1779.0266056363153,48.59381101798645,50538.2421875,1
2021-03-03,50538.2421875,52535.13671875,48274.3203125,48415.81640625,53220811975,47615.47265625,47053.388932291666,0.04463205996986197,1969.0856221962415,47.16397807309299,48561.16796875,0
2021-03-04,48561.16796875,51735.08984375,47656.9296875,50522.3046875,52343816680,47825.08928571428,47488.418229166666,-0.039120359814156846,1982.3582868410144,44.7859811637562,48927.3046875,1
2021-03-05,48927.3046875,49396.4296875,46542.515625,48527.03125,48625928883,48194.73828125,47870.25872395833,0.007539701660092213,1898.712915630349,36.6466578202507,48912.3828125,0
2021-03-06,48912.3828125,49147.21875,47257.52734375,48899.23046875,34363564661,48583.87109375,48269.80260416667,-0.0003049805235605385,1686.244720307213,36.107801060300176,51206.69140625,1
2021-03-07,51206.69140625,51384.3671875,48918.6796875,48918.6796875,43137459378,49450.85993303572,48705.21536458333,0.046906498146797926,1064.769961154298,38.14947663836393,52246.5234375,1
2021-03-08,52246.5234375,52314.0703125,49506.0546875,51174.1171875,48597428048,49824.47154017857,49137.899088541664,0.020306565464276005,1506.01613883472,45.98668058050512,54824.1171875,1
2021-03-09,54824.1171875,54824.1171875,51981.83203125,52272.96875,50912227385,50745.20424107143,49668.58828125,0.049335220420617,2257.62786511516,63.87319894305355,56008.55078125,1
2021-03-10,56008.55078125,57258.25390625,53290.890625,54824.01171875,57295577614,51526.67689732143,49995.6578125,0.021604243798385436,2999.066198757888,64.37329243977487,57805.12109375,1
2021-03-11,57805.12109375,58091.0625,54484.59375,55963.1796875,56772343595,52847.24162946428,50373.125,0.032076714848716215,3473.321374586723,75.3678079359367,57332.08984375,0
2021-03-12,57332.08984375,57996.62109375,55376.6484375,57821.21875,55689944702,54047.92522321428,50786.921875,-0.008183206626845796,3342.659581258316,76.38470089470557,61243.0859375,1
2021-03-13,61243.0859375,61683.86328125,56217.97265625,57343.37109375,60669829814,55809.45424107143,51231.38033854167,0.06821652767950437,3433.0717281552593,80.61059057209448,59302.31640625,0
2021-03-14,59302.31640625,61597.91796875,59302.31640625,61221.1328125,43901225564,56965.97209821428,51624.629166666666,-0.031689610370558396,2954.313638789997,77.7947143098485,55907.19921875,0
2021-03-15,55907.19921875,60540.9921875,55393.1640625,59267.4296875,66419369890,57488.92578125,51918.01861979167,-0.05725100456855314,2209.8738623509066,62.86990735304037,56804.90234375,1
2021-03-16,56804.90234375,56833.1796875,53555.02734375,55840.78515625,59749798599,57771.89508928572,52187.605729166666,0.01605702194966918,1919.524105158367,67.53371997407945,58870.89453125,1
2021-03-17,58870.89453125,58969.81640625,54528.62890625,56825.828125,60258313191,58180.80133928572,52551.80026041667,0.036369962842253134,1781.1711090102333,67.40721373632803,57858.921875,0
2021-03-18,57858.921875,60116.25,54253.578125,58893.078125,55746041000,58188.48716517857,52840.435286458334,-0.017189693893861602,1779.3950449821405,70.2394543278662,58346.65234375,1
2021-03-19,58346.65234375,59498.375,56643.703125,57850.44140625,49063873786,58333.42466517857,53047.0234375,0.008429650137686817,1738.8709007025539,70.39616909273087,58313.64453125,0
2021-03-20,58313.64453125,60031.28515625,58213.296875,58332.26171875,50361731222,57914.93303571428,53268.151692708336,-0.0005657190459794625,1186.7566362703408,70.3410746496022,57523.421875,0
2021-03-21,57523.421875,58767.8984375,56005.6171875,58309.9140625,51943414539,57660.80524553572,53322.661328125,-0.013551247955811196,1018.7189437661202,64.61869581890599,54529.14453125,0
2021-03-22,54529.14453125,58471.48046875,54288.15625,57517.890625,56521454974,57463.94029017857,53270.31549479167,-0.05205318540083803,1454.1666442797377,54.84439194715622,54738.9453125,1
2021-03-23,54738.9453125,55985.44140625,53470.6953125,54511.66015625,56435023914,57168.80357142857,53176.948828125,0.0038474981233158623,1782.7474400614485,49.799043549043546,52774.265625,0
2021-03-24,52774.265625,57262.3828125,52514.33203125,54710.48828125,70567223787,56297.85658482143,53129.180338541664,-0.035891807492523076,2242.5484076160815,42.63994144501874,51704.16015625,0
2021-03-25,51704.16015625,53392.38671875,50856.5703125,52726.74609375,67999812841,55418.60491071428,53225.171484375,-0.020277031922222966,2690.3431520823037,35.64169386617401,55137.3125,1
2021-03-26,55137.3125,55137.3125,51579.85546875,51683.01171875,56652197978,54960.12779017857,53406.2375,0.06639992475218648,2361.5648913228556,45.466371559311014,55973.51171875,1
